13,0.31094,0.3833,0.18554,3.519,0.37395,1.2964,0.59958,0.49369,0.46473,0.3041,0.1663,1.9864,0.18554,0.18554,0.20487,0.25314,0.16098,0.26258,0.59771,0.17183,0.68998,0.45269,0.34591,0.18554,0.20825,0.29676,0.25205,0.31558,0.16098,0.25141,0.27199,0.17183,0.93084,1.0564,0.28646,0.18554,0.24996,2.1546,0.2589,0.24851,1.0293,0.1663,0.6643,0.26526,0.37902,0.77845,0.75612,0.18554,0.18554,0.1663
14,0.50024,1.39,0.65912,0.5039,0.4634,0.63812,1.1224,0.54367,1.1522,1.1962,0.60102,2.8748,0.65912,0.65912,0.43755,0.45378,0.5804,0.48236,0.77791,0.61965,0.32871,0.6105,0.42685,0.65912,0.77853,0.53076,0.51376,0.58949,0.5804,0.55279,0.60336,0.61965,1.0295,0.57964,0.51833,0.65912,0.54583,3.1182,0.47004,0.41565,0.43221,0.60102,0.52879,0.62136,0.37968,0.8795,0.36255,0.65912,0.65912,0.60102
15,1.016,1.9298,2.561,2.8851,1.1261,2.6517,0.9676,1.0472,0.96498,1.8727,1.9785,2.299,2.561,2.561,0.74972,0.65882,2.1447,0.72689,1.6462,2.2456,2.3935,0.95457,1.1556,2.561,1.2799,0.97945,1.3101,1.1745,2.1447,0.43449,1.9233,2.2456,2.1388,0.93849,1.8076,2.561,0.83542,2.2101,1.4265,0.39346,2.7441,1.9785,2.1933,0.59628,0.21399,2.34,0.37014,2.561,2.561,1.9785
16,3.2823,1.8057,2.335,1.3842,2.2444,1.7082,2.2709,1.1452,2.3309,1.751,1.8755,1.5095,2.335,2.335,0.79177,0.76643,2.9925,0.82472,1.5718,2.0757,0.99185,2.4504,1.2791,2.335,1.3696,2.2775,1.6208,2.8015,2.9925,0.67689,1.83,2.0757,1.5207,2.2645,2.6012,2.335,2.0091,1.5616,2.666,1.8792,1.4177,1.8755,1.4017,0.64247,0.86915,1.5016,0.54007,2.335,2.335,1.8755
17,4.6146,3.7023,4.6571,1.8865,4.1238,2.0281,4.5673,1.7407,4.6862,3.5925,3.6053,1.8877,4.6571,4.6571,0.70519,0.7731,3.9085,0.85157,3.4419,4.0856,1.5671,4.7287,1.9812,4.6571,2.376,4.291,3.284,5.4338,3.9085,0.9037,3.5443,4.0856,0.56559,3.4968,3.5014,4.6571,4.0839,1.9895,3.277,1.8242,0.42887,3.6053,0.88765,0.57655,0.97868,1.385,0.46393,4.6571,4.6571,3.6053
18,3.881,3.9373,5.4595,3.0901,3.6018,3.746,3.5297,2.0263,3.6216,3.8205,4.225,3.2665,5.4595,5.4595,0.82838,1.395,4.5836,1.5971,3.2803,4.7907,2.9409,3.9772,1.6691,5.4595,2.7776,3.912,3.8508,4.5596,4.5836,0.86277,4.1546,4.7907,3.1202,4.1872,3.9105,5.4595,3.2897,3.1864,3.6604,1.5932,3.3203,4.225,5.969,1.5976,0.97418,5.9406,0.86776,5.4595,5.4595,4.225
19,2.2097,2.5025,3.0602,3.3659,2.7974,3.1916,2.2778,1.1627,2.3371,2.427,2.3737,2.9058,3.0602,3.0602,0.9635,1.3022,2.5707,1.4883,2.3862,2.6877,2.059,2.2663,1.3014,3.0602,1.5741,2.197,2.9571,2.5947,2.5707,0.64408,2.3335,2.6877,2.8188,1.6258,2.2281,3.0602,2.799,2.8792,2.8439,0.92519,3.3529,2.3737,0.49197,0.52464,0.53529,0.56482,0.71304,3.0602,3.0602,2.3737
20,1.1848,0.74807,1.2315,0.1854,1.4165,0.71125,0.93272,0.57296,0.95745,0.72633,0.95286,0.29289,1.2315,1.2315,0.3365,0.19148,1.034,0.21246,0.48231,1.0805,0.56225,1.1826,0.9599,1.2315,0.63153,1.181,1.1691,1.3603,1.034,1.3842,0.94285,1.0805,0.25539,0.92794,0.87896,1.2315,2.6236,0.2644,1.0889,0.53655,0.48655,0.95286,0.19184,0.20697,0.23039,0.28629,0.13047,1.2315,1.2315,0.95286
21,0.038254,0.18522,0.17809,2.9714,0.78038,0.7341,0.30135,0.097601,0.1582,0.035809,0.13672,2.0495,0.17809,0.17809,1.2508,0.44556,0.14767,0.54965,0.6684,0.15471,0.9149,0.068735,0.32728,0.17809,0.1438,0.1904,0.83203,0.040576,0.14767,0.06252,0.17902,0.15471,0.96908,1.2845,0.039757,0.17809,0.76154,2.0989,0.7518,0.051908,0.81318,0.13671,0.50072,0.10604,0.36851,0.21746,0.5805,0.17809,0.17809,0.13672
22,2.597,2.8232,3.4836,4.3006,2.6075,2.6867,2.7934,1.4442,2.7169,2.6702,2.7042,0.94004,3.4836,3.4836,0.7349,0.67997,2.9265,0.76083,1.852,3.0601,2.3624,2.6225,1.1144,3.4836,1.7679,2.6147,2.6091,3.0486,2.9265,0.72277,2.6157,3.0601,3.6043,2.324,2.6178,3.4836,2.3558,0.80143,2.4489,1.1342,2.6962,2.7042,1.0185,0.73898,1.3411,1.8889,0.47535,3.4836,3.4836,2.7042
23,0.70135,0.68886,0.94363,4.6056,0.54798,1.6711,0.61103,0.63878,0.6279,0.66651,0.8087,0.75809,0.94363,0.94363,0.482,0.53057,0.80475,0.57452,0.55629,0.85512,1.703,0.73454,0.52439,0.94363,0.68205,0.84597,0.64202,0.79586,0.80475,0.45754,0.77813,0.85512,2.1794,1.7719,0.71986,0.94363,0.67513,0.72841,0.62736,0.5386,0.63182,0.8087,0.60897,0.50442,0.4404,0.75577,0.42824,0.94363,0.94363,0.8087
