11,0.61773,0.6643,0.66588,0.53445,0.54629,0.56116,0.56907,0.53647,0.63994,0.58183,0.60934,0.5629,0.66588,0.66588,0.5373,0.53914,0.62363,0.59252,0.54569,0.58916,0.55163,0.59959,0.57834,0.66588,0.54211,0.57792,0.52489,0.63883,0.62363,0.54411,0.57843,0.58916,0.53917,0.56397,0.5388,0.66588,0.55634,0.5452,0.55373,0.54753,0.54763,0.55777,0.57296,0.58776,0.54352,0.60891,0.5431,0.66588,0.66588,0.60934
14,0.90815,0.92897,0.99396,0.79021,0.814,0.83719,0.81729,0.80947,0.89021,0.84096,0.89659,0.88599,0.99396,0.99396,0.82334,0.80821,0.9314,0.87891,0.88253,0.87907,0.81596,0.90569,0.84349,0.99396,0.82911,0.86984,0.7881,0.93538,0.9314,0.82656,0.88594,0.87907,0.8173,0.81983,0.79755,0.99396,0.8166,0.82913,0.81604,0.81787,0.81297,0.83533,0.85648,0.8287,0.80222,0.87752,0.78877,0.99396,0.99396,0.89659
8,2.9897,3.0588,3.2955,2.5984,2.6697,2.7586,2.7027,2.6685,2.9421,2.7618,2.968,2.8372,3.2955,3.2955,2.6775,2.6704,3.0863,2.8989,2.6859,2.9128,2.5899,2.959,2.7826,3.2955,2.7461,2.8884,2.5971,3.0845,3.0863,2.668,2.9348,2.9128,2.6372,2.7046,2.6227,3.2955,2.6987,2.679,2.6943,2.7077,2.6629,2.7882,2.7538,2.7376,2.6486,2.8951,2.5859,3.2955,3.2955,2.968
7,0.43367,0.40065,0.43781,0.35209,0.44634,0.37081,0.40792,0.45113,0.41443,0.3659,0.39462,0.40377,0.43781,0.43781,0.3871,0.42298,0.41505,0.40283,0.36914,0.39651,0.35033,0.45586,0.38733,0.43781,0.39831,0.43608,0.34621,0.43477,0.41505,0.36253,0.40611,0.39651,0.37506,0.37672,0.36618,0.43781,0.36149,0.39699,0.4005,0.42068,0.35948,0.37684,0.36699,0.35419,0.36636,0.38004,0.35288,0.43781,0.43781,0.39462
17,1.9867,2.0038,2.1648,1.6882,1.7653,1.8064,1.79,1.7534,1.9508,1.8095,1.9437,1.8511,2.1648,2.1648,1.761,1.7534,2.0272,1.9021,1.759,1.9135,1.6765,1.9634,1.848,2.1648,1.7965,1.8988,1.7062,2.0537,2.0272,1.7476,1.928,1.9135,1.7197,1.845,1.7337,2.1648,1.7802,1.7588,1.7823,1.7902,1.7357,1.8092,1.7987,1.7817,1.7351,1.8935,1.6914,2.1648,2.1648,1.9437
19,1.9048,1.94,2.0956,1.6643,1.7077,1.7612,1.7173,1.7022,1.8696,1.7515,1.8887,1.8117,2.0956,2.0956,1.7186,1.7058,1.9623,1.8734,1.7065,1.8523,1.6467,1.8888,1.7798,2.0956,1.7426,1.841,1.6623,1.9658,1.9623,1.6993,1.8787,1.8523,1.6862,1.7214,1.6715,2.0956,1.7212,1.7139,1.7262,1.7301,1.7155,1.7505,1.7398,1.7284,1.6822,1.8339,1.6471,2.0956,2.0956,1.8887
15,0.6299,0.64391,0.69131,0.55966,0.56864,0.58658,0.56245,0.55729,0.61828,0.58496,0.6242,0.60299,0.69131,0.69131,0.57335,0.56226,0.64177,0.62334,0.57161,0.61189,0.55953,0.62289,0.5931,0.69131,0.57571,0.61496,0.53798,0.65668,0.64177,0.55732,0.61096,0.61189,0.55391,0.56823,0.54749,0.69131,0.57185,0.57219,0.61136,0.56503,0.57745,0.57925,0.58782,0.58176,0.55593,0.61571,0.54822,0.69131,0.69131,0.6242
21,0.40187,0.39981,0.431,0.32846,0.3561,0.41439,0.3568,0.35315,0.39956,0.35996,0.39223,0.37592,0.431,0.431,0.40746,0.35392,0.40372,0.38488,0.40375,0.38126,0.32498,0.39809,0.38109,0.431,0.36478,0.37989,0.35346,0.41458,0.40372,0.34591,0.38127,0.38126,0.35086,0.34935,0.34847,0.431,0.36294,0.35228,0.3678,0.34819,0.38448,0.36774,0.37606,0.36214,0.34261,0.37655,0.37404,0.431,0.431,0.39223
22,2.8212,2.8715,3.0931,2.4463,2.5233,2.5901,2.5484,2.5094,2.7705,2.591,2.7924,2.6535,3.0931,3.0931,2.5134,2.5035,2.9011,2.7218,2.5161,2.7347,2.4203,2.7831,2.621,3.0931,2.5642,2.7205,2.4413,2.9067,2.9011,2.5008,2.7527,2.7347,2.4897,2.5436,2.471,3.0931,2.5352,2.5077,2.5383,2.5599,2.4964,2.5846,2.5828,2.5633,2.5052,2.7096,2.4406,3.0931,3.0931,2.7924
18,3.5347,3.6195,3.8928,3.0771,3.1557,3.2596,3.1997,3.1531,3.4826,3.2684,3.5128,3.3603,3.8928,3.8928,3.1653,3.157,3.6461,3.4389,3.1803,3.4414,3.0916,3.4955,3.2906,3.8928,3.2299,3.4125,3.0684,3.6494,3.6461,3.1593,3.4696,3.4414,3.1246,3.2256,3.1001,3.8928,3.1902,3.1741,3.1847,3.2008,3.1533,3.2528,3.272,3.258,3.1337,3.442,3.0741,3.8928,3.8928,3.5128
16,0.81109,0.79432,0.85534,0.67608,0.71598,0.71879,0.71116,0.70225,0.77543,0.71931,0.77081,0.74092,0.85534,0.85534,0.71089,0.69942,0.83957,0.75335,0.70602,0.76175,0.67765,0.78382,0.73699,0.85534,0.71797,0.75914,0.6759,0.81444,0.83957,0.70081,0.76864,0.76175,0.69279,0.71253,0.69215,0.85534,0.7092,0.70748,0.72697,0.73656,0.69908,0.71698,0.7142,0.71291,0.70251,0.75188,0.67769,0.85534,0.85534,0.77081
20,1.3927,1.4305,1.5355,1.2083,1.2465,1.2847,1.2591,1.2486,1.3788,1.2879,1.3851,1.325,1.5355,1.5355,1.2571,1.2485,1.4383,1.3533,1.2615,1.3578,1.2,1.3816,1.2971,1.5355,1.2788,1.3518,1.2148,1.4366,1.4383,1.2751,1.3841,1.3578,1.2276,1.2584,1.2225,1.5355,1.3021,1.2498,1.2549,1.2662,1.2385,1.2832,1.2801,1.2741,1.2344,1.3457,1.2027,1.5355,1.5355,1.3851
23,0.8592,0.88023,0.94634,0.77196,0.76938,0.91985,0.77925,0.76789,0.84721,0.79331,0.85151,0.81826,0.94634,0.94634,0.76718,0.7652,0.88562,0.8321,0.77243,0.83587,0.76653,0.85786,0.79354,0.94634,0.78647,0.83695,0.73891,0.88675,0.88562,0.76754,0.84284,0.83587,0.78182,0.78484,0.75394,0.94634,0.77155,0.77233,0.76868,0.78741,0.78126,0.79185,0.7938,0.78961,0.76948,0.83879,0.7453,0.94634,0.94634,0.85151
12,1.5516,1.5871,1.7136,1.3633,1.3798,1.4337,1.3912,1.3859,1.5181,1.4354,1.543,1.4698,1.7136,1.7136,1.3872,1.3842,1.6032,1.5069,1.3849,1.5108,1.3483,1.5157,1.4432,1.7136,1.4138,1.4916,1.3528,1.5965,1.6032,1.3792,1.5172,1.5108,1.3732,1.4036,1.3574,1.7136,1.4027,1.3876,1.4165,1.3873,1.3873,1.4313,1.4431,1.4277,1.3833,1.5137,1.3419,1.7136,1.7136,1.543
